"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_LEN","RWY_WIDTH","SURFACE_TYPE_CODE","COND","TREATMENT_CODE","PCN","PAVEMENT_TYPE_CODE","SUBGRADE_STRENGTH_CODE","TIRE_PRES_CODE","DTRM_METHOD_CODE","RWY_LGT_CODE","RWY_LEN_SOURCE","LENGTH_SOURCE_DATE","GROSS_WT_SW","GROSS_WT_DW","GROSS_WT_DTW","GROSS_WT_DDTW"
"2024/04/18","12255.51","A","MT","4MT1","BELGRADE","US","13/31",2800,60,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12255.52","H","MT","1MT1","BELGRADE","US","H1",40,40,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","12255.53","A","MT","9MT9","BELGRADE","US","13/31",2500,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12256.6","A","MT","3U7","AUGUSTA","US","12/30",6000,100,"ASPH","FAIR","NONE",,"","","","","","","",45,80,140,
"2024/04/18","12256.765","A","MT","MT84","BIG ARM","US","01/19",930,50,"TURF","","NONE",,"","","","","","OWNER","2024/02/20",,,,
"2024/04/18","12258.","A","MT","53U","BIGFORK","US","15/33",3500,95,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","12258.02","A","MT","93MT","BIGFORK","US","13/31",1372,30,"TURF","","NONE",,"","","","","","OWNER","2008/08/30",,,,
"2024/04/18","12259.","A","MT","3U8","BIG SANDY","US","06/24",3570,60,"ASPH","EXCELLENT","NONE",5,"F","D","Z","U","MED","OWNER","2013/02/04",12.5,,,
"2024/04/18","12259.","A","MT","3U8","BIG SANDY","US","13/31",2100,100,"TURF","GOOD","NONE",,"","","","","","OWNER","2013/02/04",,,,
"2024/04/18","12259.01","H","MT","0MT2","BIG SANDY","US","H1",30,30,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","12259.02","H","MT","4MT7","BIG SKY","US","H1",40,40,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","12259.08","H","MT","MT16","BIG SKY","US","H1",40,40,"CONC","FAIR","NONE",,"","","","","","OWNER","2017/12/19",,,,
"2024/04/18","12259.5","A","MT","MT94","BIG SKY","US","05/23",900,60,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12262.","A","MT","6S0","BIG TIMBER","US","06/24",5285,75,"ASPH","GOOD","NONE",,"","","","","MED","FAA","2014/06/10",12,,,
"2024/04/18","12262.","A","MT","6S0","BIG TIMBER","US","18/36",3475,75,"TURF","GOOD","NONE",,"","","","","","FAA","2014/06/13",,,,
"2024/04/18","12265.","A","MT","BIL","BILLINGS","US","07/25",5501,75,"ASPH","GOOD","GRVD",7,"F","B","X","U","MED","FAA","2014/07/30",12.5,,,
"2024/04/18","12265.","A","MT","BIL","BILLINGS","US","10L/28R",10518,150,"ASPH","GOOD","GRVD",55,"F","B","X","T","HIGH","3RD PARTY SURVEY","2014/06/03",120,214,365,
"2024/04/18","12265.","A","MT","BIL","BILLINGS","US","10R/28L",3800,75,"ASPH","GOOD","NONE",4,"F","B","X","U","MED","3RD PARTY SURVEY","2017/07/27",12.5,,,
"2024/04/18","12265.01","H","MT","MT55","BILLINGS","US","H1",20,20,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","12265.02","U","MT","1MT2","BILLINGS","US","09/27",1000,60,"TURF-DIRT","","NONE",,"","","","","","","",,,,
"2024/04/18","12265.03","A","MT","1MT9","BILLINGS","US","09/27",1900,40,"TURF","","NONE",,"","","","","","OWNER","2005/09/19",,,,
"2024/04/18","12265.03","A","MT","1MT9","BILLINGS","US","18/36",800,40,"TURF","","NONE",,"","","","","","OWNER","2005/09/19",,,,
"2024/04/18","12265.1","H","MT","MT25","BILLINGS","US","H1",40,40,"CONC","","NONE",,"","","","","PERI","FAA-EST IMAGERY","2018/01/08",,,,
"2024/04/18","12265.18","A","MT","35MT","BILLINGS","US","12/30",2000,50,"TURF","","NONE",,"","","","","","OWNER","2015/05/16",,,,
"2024/04/18","12265.19","A","MT","MT40","BILLINGS","US","03/21",2350,90,"TURF","","NONE",,"","","","","","OWNER","2014/11/20",,,,
"2024/04/18","12265.19","A","MT","MT40","BILLINGS","US","09/27",1300,90,"TURF","","NONE",,"","","","","","OWNER","2014/11/20",,,,
"2024/04/18","12265.19","A","MT","MT40","BILLINGS","US","13/31",1600,90,"TURF","","NONE",,"","","","","","OWNER","2014/11/20",,,,
"2024/04/18","12265.5","A","MT","63MT","BILLINGS","US","08/26",4696,75,"ASPH","","NONE",,"","","","","","OWNER","2014/11/21",,,,
"2024/04/18","12265.6","H","MT","03MT","BILLINGS","US","H1",200,300,"CONC","","NONE",,"","","","","","OWNER","",,,,
"2024/04/18","12265.61","A","MT","MT57","BILLINGS","US","07/25",2515,75,"TURF","","NONE",,"","","","","","OWNER","",,,,
"2024/04/18","12265.62","A","MT","MT13","BILLINGS","US","11/29",1807,60,"TURF","","NONE",,"","","","","","OWNER","2019/12/30",,,,
"2024/04/18","12265.63","A","MT","MT56","BILLINGS","US","07/25",2587,30,"TURF-DIRT","","NONE",,"","","","","","OWNER","2022/11/23",,,,
"2024/04/18","12274.1","A","MT","3U9","BOULDER","US","11/29",3675,72,"TURF","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","12277.89","A","MT","3MT6","BOZEMAN","US","09/27",2300,35,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12277.9","A","MT","MT71","BOZEMAN","US","12/30",1800,80,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12277.91","H","MT","0MY1","BOZEMAN","US","H1",40,40,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","12277.93","A","MT","2MT5","BOZEMAN","US","12/30",2000,45,"TURF","","NONE",,"","","","","","OWNER","2002/11/01",,,,
"2024/04/18","12277.94","A","MT","23MT","BOZEMAN","US","18/36",1725,150,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12277.95","A","MT","24MT","BOZEMAN","US","17/35",2600,50,"TURF","","NONE",,"","","","","","OWNER","2002/06/06",,,,
"2024/04/18","12277.99","A","MT","21MT","BOZEMAN","US","09/27",2050,50,"TURF","","NONE",,"","","","","","OWNER","2013/04/25",,,,
"2024/04/18","12277.99","A","MT","21MT","BOZEMAN","US","18/36",1900,50,"TURF","","NONE",,"","","","","","OWNER","2013/04/25",,,,
"2024/04/18","12278.","A","MT","BZN","BOZEMAN","US","03/21",2650,75,"ASPH","GOOD","GRVD",90,"F","A","X","T","","3RD PARTY SURVEY","2008/05/04",12.5,,,
"2024/04/18","12278.","A","MT","BZN","BOZEMAN","US","11/29",5050,75,"ASPH","GOOD","GRVD",61,"F","A","X","U","MED","OWNER","2017/10/26",12.5,,,
"2024/04/18","12278.","A","MT","BZN","BOZEMAN","US","11G/29G",2802,80,"TURF","GOOD","NONE",,"","","","","","OWNER","2019/07/22",,,,
"2024/04/18","12278.","A","MT","BZN","BOZEMAN","US","12/30",8994,150,"ASPH","GOOD","GRVD",123,"F","A","X","T","HIGH","3RD PARTY SURVEY","2008/05/04",120,250,550,1120
"2024/04/18","12279.","A","MT","6S1","BRIDGER","US","16/34",3400,42,"ASPH","GOOD","NONE",,"","","","","NSTD","","",4,,,
"2024/04/18","12280.12","A","MT","00F","BROADUS","US","10/28",4400,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","","",12.5,,,
"2024/04/18","12283.1","A","MT","8S0","BROWNING","US","06/24",4051,74,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2010/08/06",,,,
"2024/04/18","12286.","A","MT","BTM","BUTTE","US","12/30",5100,75,"ASPH","GOOD","GRVD",23,"F","A","X","T","MED","3RD PARTY SURVEY","2014/11/20",12.5,,,
"2024/04/18","12286.","A","MT","BTM","BUTTE","US","15/33",9000,150,"ASPH","GOOD","GRVD",45,"F","A","X","T","MED","3RD PARTY SURVEY","2014/11/20",60,125,175,
"2024/04/18","12286.03","H","MT","1MT8","BUTTE","US","H1",45,45,"CONC","","NONE",,"","","","","PERI","OWNER","2004/12/29",,,,
"2024/04/18","12287.","A","MT","MT68","CAMERON","US","12/30",1007,30,"TURF-DIRT","","NONE",,"","","","","","OWNER","2022/08/17",,,,
"2024/04/18","12288.","A","MT","2MT8","CARDWELL","US","18/36",3000,100,"TURF","","NONE",,"","","","","","OWNER","2006/08/06",,,,
"2024/04/18","12290.6","A","MT","3MT7","CASCADE","US","02/20",1675,40,"TURF","","NONE",,"","","","","","OWNER","2014/12/11",,,,
"2024/04/18","12290.6","A","MT","3MT7","CASCADE","US","12/30",2060,40,"TURF","","NONE",,"","","","","","OWNER","2014/12/11",,,,
"2024/04/18","12293.","A","MT","LTY","CHESTER","US","07/25",4607,75,"ASPH","GOOD","PFC",,"","","","","MED","","",12.5,,,
"2024/04/18","12293.","A","MT","LTY","CHESTER","US","16/34",1710,60,"TURF","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","12295.1","A","MT","S71","CHINOOK","US","08/26",4000,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","NACO","2004/03/09",12.5,,,
"2024/04/18","12295.2","A","MT","3MT4","CHINOOK","US","06/24",3650,50,"GRAVEL","FAIR","NONE",,"","","","","NSTD","","",,,,
"2024/04/18","12295.2","A","MT","3MT4","CHINOOK","US","09/27",2254,55,"TURF","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","12296.","A","MT","CII","CHOTEAU","US","05/23",3699,60,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2017/10/31",12.5,,,
"2024/04/18","12296.","A","MT","CII","CHOTEAU","US","15/33",5000,75,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2017/10/31",16,,,
"2024/04/18","12298.","A","MT","4U6","CIRCLE","US","03/21",2280,195,"TURF","POOR","NONE",,"","","","","","3RD PARTY SURVEY","2010/07/27",,,,
"2024/04/18","12298.","A","MT","4U6","CIRCLE","US","12/30",4100,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","3RD PARTY SURVEY","2010/07/27",12.5,,,
"2024/04/18","12298.3","A","MT","MT34","CLARKSTON","US","11/29",1033,50,"TURF","","NONE",,"","","","","","OWNER","2023/07/25",,,,
"2024/04/18","12298.6","A","MT","RC0","CLINTON","US","07/25",4100,75,"TURF","POOR","NONE",,"","","","","","","",,,,
"2024/04/18","12301.1","A","MT","04MT","COHAGEN","US","E/W",2100,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12301.1","A","MT","04MT","COHAGEN","US","N/S",1900,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12303.1","A","MT","M46","COLSTRIP","US","06/24",5100,75,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2010/08/07",12.5,,,
"2024/04/18","12303.9","A","MT","MT18","COLUMBIA FALLS","US","09/27",1300,30,"TURF","","NONE",,"","","","","","OWNER","2006/09/05",,,,
"2024/04/18","12303.9","A","MT","MT18","COLUMBIA FALLS","US","18/36",900,30,"TURF","","NONE",,"","","","","","OWNER","2006/09/05",,,,
"2024/04/18","12304.","A","MT","6S3","COLUMBUS","US","10/28",3800,75,"ASPH","EXCELLENT","NONE",5,"F","C","Y","T","MED","NACO","2003/10/24",12.5,,,
"2024/04/18","12304.29","A","MT","44MT","COLUMBUS","US","10/28",1500,75,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12304.3","A","MT","49MT","COLUMBUS","US","10/28",6000,100,"GRVL","","NONE",,"","","","","","OWNER","2021/04/05",,,,
"2024/04/18","12306.","A","MT","S04","CONDON","US","13/31",2575,135,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","12306.1","A","MT","4U7","CONNER","US","02/20",2600,65,"TURF-GRVL","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","12306.11","A","MT","MT30","CONNER","US","16/34",1470,60,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12306.13","A","MT","92MT","CONNER","US","17/35",2000,40,"ASPH-TURF","","NONE",,"","","","","","OWNER","2023/11/07",,,,
"2024/04/18","12308.","A","MT","S01","CONRAD","US","06/24",4602,75,"ASPH","POOR","NONE",,"","","","","MED","3RD PARTY SURVEY","2017/10/26",12.5,,,
"2024/04/18","12308.","A","MT","S01","CONRAD","US","15/33",2800,100,"TURF","POOR","NONE",,"","","","","","3RD PARTY SURVEY","2017/10/26",,,,
"2024/04/18","12309.","A","MT","MT72","CORVALLIS","US","07/25",3000,80,"TURF-DIRT","","NONE",,"","","","","","","",,,,
"2024/04/18","12309.2","H","MT","MT59","CORVALLIS","US","H1",500,500,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12311.","A","MT","S85","CULBERTSON","US","08/26",3800,60,"ASPH","EXCELLENT","NONE",,"","","","","MED","","",12.5,,,
"2024/04/18","12311.19","A","MT","02MT","CULBERTSON","US","14/32",2700,110,"DIRT","","NONE",,"","","","","","OWNER","2017/03/06",,,,
"2024/04/18","12315.","A","MT","CTB","CUT BANK","US","05/23",5300,75,"ASPH","EXCELLENT","NONE",10,"F","D","Y","U","MED","3RD PARTY SURVEY","2010/08/10",27.5,37.5,,
"2024/04/18","12315.","A","MT","CTB","CUT BANK","US","14/32",5300,75,"ASPH","EXCELLENT","NONE",10,"F","D","Y","U","MED","3RD PARTY SURVEY","2010/08/10",27.5,37.5,,
"2024/04/18","12317.","H","MT","7MT5","DARBY","US","H1",1000,1000,"TURF","","NONE",,"","","","","","OWNER","2009/07/16",,,,
"2024/04/18","12318.","A","MT","38S","DEER LODGE","US","13/31",5800,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","3RD PARTY SURVEY","2010/08/18",50,75,,
"2024/04/18","12322.","A","MT","4U9","DELL","US","14/32",7000,70,"ASPH","POOR","NONE",,"","","","","MED","","",,,,
"2024/04/18","12323.4","A","MT","5U0","DENTON","US","09/27",2550,180,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","12324.","A","MT","DLN","DILLON","US","04/22",3600,60,"ASPH","GOOD","NONE",5,"F","D","Y","U","MED","3RD PARTY SURVEY","2009/08/19",12.5,,,
"2024/04/18","12324.","A","MT","DLN","DILLON","US","17/35",6501,75,"ASPH","GOOD","NONE",23,"F","D","X","U","MED","3RD PARTY SURVEY","2009/08/19",58,75,129,
"2024/04/18","12333.","A","MT","M26","DRUMMOND","US","07/25",2400,125,"TURF","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","12333.01","A","MT","2MT9","DRUMMOND","US","05/23",1500,75,"TURF","","NONE",,"","","","","","OWNER","2008/09/01",,,,
"2024/04/18","12337.","A","MT","5U1","DUTTON","US","16/34",3130,115,"ASPH-TURF","FAIR","NONE",,"","","","","NSTD","","",,,,
"2024/04/18","12338.505","A","MT","MT46","EAST HELENA","US","10/28",1800,40,"TURF","","NONE",,"","","","","","ADO","2020/09/02",,,,
"2024/04/18","12338.506","A","MT","MT63","EAST HELENA","US","16/34",1970,30,"TURF","","NONE",,"","","","","","ADO","2023/12/18",,,,
"2024/04/18","12340.01","A","MT","MT45","EKALAKA","US","11/29",1100,40,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12340.02","A","MT","97M","EKALAKA","US","13/31",3798,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","3RD PARTY SURVEY","2020/10/09",12.5,,,
"2024/04/18","12340.1","A","MT","MT74","EKALAKA","US","11/29",4000,30,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12340.2","A","MT","MT05","EKALAKA","US","12/30",2600,60,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12340.8","A","MT","1MT3","ELLISTON","US","09/27",1800,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12342.02","A","MT","EKS","ENNIS","US","16/34",7600,100,"ASPH","EXCELLENT","GRVD",34,"F","B","X","U","MED","3RD PARTY SURVEY","2020/11/08",87,138,236,
"2024/04/18","12343.","A","MT","06MT","ETHRIDGE","US","E/W",2200,60,"TURF","","NONE",,"","","","","NSTD","","",,,,
"2024/04/18","12344.1","A","MT","88M","EUREKA","US","01/19",4200,75,"ASPH","GOOD","NONE",,"","","","","","3RD PARTY SURVEY","2009/08/25",12.5,,,
"2024/04/18","12344.5","A","MT","5U5","FAIRFIELD","US","07/25",1525,90,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","12344.5","A","MT","5U5","FAIRFIELD","US","18/36",3800,40,"ASPH","GOOD","NONE",,"","","","","NSTD","","",,,,
"2024/04/18","12346.","A","MT","5U6","FAIRVIEW","US","08/26",3000,95,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","12349.","H","MT","2MT4","FERNDALE","US","H1",75,75,"CONC","","NONE",,"","","","","","OWNER","2002/08/20",,,,
"2024/04/18","12353.","A","MT","MT66","FLORENCE","US","07/25",2688,100,"TURF","","NONE",,"","","","","","OWNER","2022/11/09",,,,
"2024/04/18","12357.","A","MT","1S3","FORSYTH","US","09/27",4799,75,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2009/07/12",28,43.5,,
"2024/04/18","12360.","A","MT","79S","FORT BENTON","US","05/23",4300,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","NACO","2003/05/16",16,,,
"2024/04/18","12360.","A","MT","79S","FORT BENTON","US","14/32",1700,75,"DIRT","GOOD","NONE",,"","","","","","NACO","2003/05/16",,,,
"2024/04/18","12361.","A","MT","01MT","FORTINE","US","13/31",5000,70,"ASPH","GOOD","NONE",,"","","","","","","",4,,,
"2024/04/18","12361.01","H","MT","2MT7","FORTINE","US","H1",52,52,"TURF","","NONE",,"","","","","","OWNER","2007/01/10",,,,
"2024/04/18","12363.","A","MT","37S","FORT PECK","US","05/23",2700,100,"TURF","FAIR","NONE",,"","","","","","OWNER","2000/11/03",,,,
"2024/04/18","12363.","A","MT","37S","FORT PECK","US","12/30",4100,125,"TURF","FAIR","NONE",,"","","","","","OWNER","2000/11/03",,,,
"2024/04/18","12363.2","A","MT","5U7","FORT SMITH","US","07/25",3827,50,"ASPH","FAIR","NONE",,"","","","","","","",8,,,
"2024/04/18","12363.21","A","MT","9MT0","FORT SMITH","US","07/25",3550,50,"ASPH","","NONE",,"","","","","MED","FAA","2013/08/12",,,,
"2024/04/18","12364.","A","MT","MT51","FRAZER","US","07/25",2000,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12364.","A","MT","MT51","FRAZER","US","16/34",2640,75,"TURF","","NONE",,"","","","","LOW","","",,,,
"2024/04/18","12365.7","A","MT","1MT0","GALLATIN GATEWAY","US","10/28",4000,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12368.","A","MT","29S","GARDINER","US","10/28",3200,55,"ASPH","POOR","AFSC",,"","","","","","STATE","2002/10/12",4,,,
"2024/04/18","12370.","A","MT","5U8","GERALDINE","US","08/26",2900,60,"ASPH","EXCELLENT","NONE",,"","","","","MED","3RD PARTY SURVEY","2022/04/23",,,,
"2024/04/18","12370.31","A","MT","MT01","GERALDINE","US","E/W",2400,75,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12372.","A","MT","14MT","GILDFORD","US","08/26",2550,90,"TURF","","NONE",,"","","","","","FAA-EST IMAGERY","2012/09/17",,,,
"2024/04/18","12372.","A","MT","14MT","GILDFORD","US","17/35",3490,90,"TURF","","NONE",,"","","","","","FAA-EST IMAGERY","2012/09/17",,,,
"2024/04/18","12375.","A","MT","GGW","GLASGOW","US","08/26",5000,75,"ASPH","EXCELLENT","GRVD",,"","","","","MED","3RD PARTY SURVEY","2012/12/18",25,45,75,
"2024/04/18","12375.","A","MT","GGW","GLASGOW","US","12/30",5002,100,"ASPH","GOOD","GRVD",,"","","","","MED","3RD PARTY SURVEY","2012/12/18",75,90.9,99.9,
"2024/04/18","12375.01","A","MT","25MT","GLASGOW","US","09/27",500,30,"TURF","","NONE",,"","","","","","OWNER","2002/08/23",,,,
"2024/04/18","12375.01","A","MT","25MT","GLASGOW","US","12/30",800,30,"TURF","","NONE",,"","","","","","OWNER","2002/08/23",,,,
"2024/04/18","12375.01","A","MT","25MT","GLASGOW","US","18/36",750,30,"TURF","","NONE",,"","","","","","OWNER","2002/08/23",,,,
"2024/04/18","12375.1","A","MT","07MT","GLASGOW","US","11/29",13500,300,"CONC","GOOD","NONE",,"","","","","HIGH","","",100,200,500,
"2024/04/18","12378.1","A","MT","GDV","GLENDIVE","US","02/20",3002,60,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2009/07/21",,,,
"2024/04/18","12378.1","A","MT","GDV","GLENDIVE","US","12/30",5704,100,"ASPH","GOOD","GRVD",,"","","","","MED","3RD PARTY SURVEY","2009/07/21",38,50,,
"2024/04/18","12380.16","A","MT","36MT","GRASS RANGE","US","10/28",3400,80,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12380.51","A","MT","08MT","GRASS RANGE","US","07/25",2600,80,"DIRT","","NONE",,"","","","","","","",,,,
"2024/04/18","12380.53","A","MT","19MT","GRASS RANGE","US","06/24",6000,100,"ASPH","EXCELLENT","NONE",,"","","","","MED","OWNER","2013/12/19",,,,
"2024/04/18","12381.","A","MT","GTF","GREAT FALLS","US","03/21",10502,150,"ASPH","GOOD","GRVD",58,"F","B","X","T","HIGH","3RD PARTY SURVEY","2014/11/06",116,225,424,915
"2024/04/18","12381.","A","MT","GTF","GREAT FALLS","US","17/35",6030,150,"ASPH","GOOD","GRVD",30,"F","B","X","T","MED","3RD PARTY SURVEY","2015/03/19",87,140,245,245
"2024/04/18","12381.01","H","MT","MT17","GREAT FALLS","US","H1",50,50,"CONC","","NONE",,"","","","","PERI","OWNER","2018/05/03",,,,
"2024/04/18","12381.18","A","MT","31MT","GREAT FALLS","US","03/21",1337,40,"TURF","FAIR","NONE",,"","","","","","OWNER","2017/11/27",,,,
"2024/04/18","12381.4","H","MT","MT70","GREAT FALLS","US","H1",45,45,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","12381.5","H","MT","MT27","GREAT FALLS","US","H1",55,55,"ASPH-CONC","FAIR","NONE",,"","","","","PERI","","",,,,
"2024/04/18","12381.6","A","MT","MT76","GREAT FALLS","US","18/36",1500,75,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12382.","H","MT","GFA","GREAT FALLS","US","H1",100,100,"ASPH","","NONE",,"","","","","","MILITARY","2004/02/19",,,,
"2024/04/18","12382.","H","MT","GFA","GREAT FALLS","US","H2",100,100,"CONC","","NONE",,"","","","","","MILITARY","2008/06/23",,,,
"2024/04/18","12382.01","A","MT","MT49","GREAT FALLS","US","05/23",4809,87,"TURF-GRVL","","NONE",,"","","","","","OWNER","2021/09/09",,,,
"2024/04/18","12384.","A","MT","HRF","HAMILTON","US","17/35",5200,75,"ASPH","EXCELLENT","NONE",15,"F","D","Y","U","MED","3RD PARTY SURVEY","2019/06/24",40,53,,
"2024/04/18","12384.01","H","MT","M62","HAMILTON","US","H1",55,50,"CONC","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","12384.02","H","MT","0MT3","HAMILTON","US","H1",40,40,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12384.03","A","MT","0MT4","HAMILTON","US","NE/SW",1000,60,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","12384.04","A","MT","99MT","HAMILTON","US","18/36",1600,50,"TURF","","NONE",,"","","","","","OWNER","2001/01/31",,,,
"2024/04/18","12384.06","H","MT","38MT","HAMILTON","US","H1",80,100,"ASPH-CONC","","NONE",,"","","","","","OWNER","2020/04/02",,,,
"2024/04/18","12384.07","A","MT","57MT","HAMILTON","US","05/23",1495,75,"TURF","","NONE",,"","","","","","OWNER","2021/04/07",,,,
"2024/04/18","12384.07","A","MT","57MT","HAMILTON","US","12/30",1645,75,"TURF","","NONE",,"","","","","","OWNER","2021/04/07",,,,
"2024/04/18","12385.2","A","MT","00U","HARDIN","US","08/26",4491,75,"ASPH","GOOD","NONE",,"","","","","MED","OWNER","2014/12/01",,,,
"2024/04/18","12390.","A","MT","48S","HARLEM","US","11/29",4100,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","ADO","2004/03/01",12.5,,,
"2024/04/18","12390.","A","MT","48S","HARLEM","US","15/33",1933,120,"TURF","POOR","NONE",,"","","","","","FAA","2014/01/29",,,,
"2024/04/18","12390.1","A","MT","U09","HARLEM","US","10/28",3200,55,"ASPH","FAILED","NONE",,"","","","","","","",4,,,
"2024/04/18","12390.1","A","MT","U09","HARLEM","US","H1",50,50,"ASPH","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","12393.","A","MT","HWQ","HARLOWTON","US","09/27",4200,60,"ASPH","EXCELLENT","NONE",,"","","","","MED","3RD PARTY SURVEY","2016/07/28",12.5,,,
