id,latitude,longitude,area,ele,access,abandoned,surface,width,name,ref:linz:topo50_id,length,source,ref
340108705,-39.0630569,-73.1690366,,,,,,,,,,,
340130387,-26.3164896,-59.3395223,,,,,,,,,,,
340164114,-28.1450263,-49.284196,,,,,unpaved,,,,,,
340219346,-30.0382954,138.0593113,,,,,,,,,,,
340219348,-30.0400991,138.0575053,,,,,,,,,,,
340258715,34.8247384,-117.3039869,,,,,,,,,,,
340264515,-12.2087745,-55.3754429,,,,,,,,,,,
340286248,-7.1392307,-78.4894992,,,,,asphalt,,,,2600,,16/34
340338113,54.6690044,23.4541981,,,,,paved,,,,,,
340355375,51.5052225,0.0553578,,,,,concrete,30,,,1508,Jeppesen 24MAR2015,09/27
340371000,51.5528661,-0.4189858,,120 ft,,,asphalt,40,,,1683,,07/25
340393543,53.9965863,28.0688074,,,,,,,,,391,,02/20
340393545,54.1036064,28.5774569,,,,,paved,30,,,425,,08/26
340393546,53.4066373,26.3673937,,,,yes,asphalt,,,,,,
340394608,-7.1282018,131.7672405,,,,,,,,,,,09/27
340586167,47.6796955,29.9661965,,,,,,,17/35,,,,
340586666,48.0344515,28.9244133,,,,,paved,,,,,,
340588960,47.2558141,30.7418997,,,,,,,13/31,,,,
340589545,48.2007116,28.863235,,,,,,,,,,,
340589730,48.3588829,28.8602724,,,,,,,,,,,
340603800,40.0249944,-4.0701893,,,,,,,,,,,07/25
340603801,40.0255928,-4.0692925,,,,,,30,,,315,,05/23
340605796,49.8323827,35.917698,,,,,grass,20,,,400,,07/25
340740151,48.3876692,-107.0832047,,,,,grass,23,,,671,,7/25
340740158,48.3873277,-107.0844443,,,,,grass,23,,,597,,16/34
340740159,48.3889232,-107.082384,,,,,grass,61,,,658,,10/28
340812557,1.7794655,36.8061409,,,,,,,,,,,
340885939,54.8664334,28.0182138,,,,yes,,,,,,,
340885944,54.5606613,26.4412181,,,,yes,,,,,,,
340885949,53.2497997,29.4917761,,,,,,,,,,,
340885951,55.3488891,27.4912871,,,,yes,unpaved,,,,,,
340885967,54.8797526,28.7336585,,,,yes,,,,,,,
340885969,51.6112318,29.9808157,,,,yes,,,,,400,,09/27
340885975,52.9105896,28.664432,,,,,,,,,415,,10/28
340885977,51.8690692,30.5918589,,,,,,,,,,,
340885980,52.1641061,24.3995793,,,,,ground,,,,,,
340939657,47.1370869,-55.3291685,,,,,asphalt,23,,,914,Bing,15/33
340948564,27.6956507,85.3586644,,1340,,,asphalt,46,,,3050,AIP VNKT,02/20
340969035,-17.0149372,-149.5891727,,,,,paved,18,,,,,90/240
340969809,12.0523998,102.2969491,,,,,grass,10,Runway 04/22,,400,,04/22
341018064,30.9690423,-83.1909312,,,private,,concrete,46,,,2835,,18L/36R
341018070,30.9682909,-83.1953149,,,private,,paved,46,,,2439,,18R/36L
341165669,27.4105081,86.6465899,,,,,,,,,,,
341203316,31.5348622,-84.0035107,,,,,,,,,,,
341207296,41.3240391,14.3639337,,,,,grass,20,,,400,,10/28
341210348,0.7750705,-51.9554015,,,,,,,,,,,
341212439,41.1777137,14.7467092,,200,,,grass,18,,,650,,11/29
341212440,41.1779544,14.7478465,,200,,,grass,18,,,550,,04/22
341304054,0.7240327,36.0417995,yes,,,,,,,,,,
341341081,51.9317532,8.0816365,,,,,grass,,,,,,
341344785,-34.9389407,149.4115132,,,,,grass,,,,,,
341352838,53.0602776,29.5446932,,,,yes,dirt,,,,,,
341352841,53.1730388,29.7410173,,,,,,,,,,,
341352842,53.1222208,29.4803864,,,,,,,,,,,
341352846,53.6133936,31.441249,,,,yes,,,,,,,
341352851,53.2121435,29.8434403,,,,,,,,,,,
341352852,53.152785,30.8128296,,,,yes,,,,,,,
341352853,52.9451292,30.3676021,,,,yes,,,,,,,
341353987,-34.8097774,149.7310155,,,,,Red_Clay,30,08/26,,649,,08/26
341363989,52.1266876,24.9726562,,,,yes,ground,,,,,,
341363991,52.3895531,23.8686232,,,,,,,,,,,10/28
341363992,52.2808701,23.514991,,,,,unpaved,,,,,,
341363998,52.2407607,24.8890207,,,,,,,,,,,
341385718,55.8573075,28.0982171,,,,yes,,,,,,,
341385720,55.8167072,28.0257573,,,,yes,,,,,,,
341385723,52.3179793,25.542685,,,,yes,paved,20,,,480,,10/28
341385724,54.4945472,28.949344,,,,yes,dirt,,,,,,
341385726,53.1878078,28.9266144,,,,yes,,,,,,,
341385730,52.5113863,24.6937957,,,,,,,,,,,
341385733,54.0381811,29.8365457,,,,yes,,,,,,,
341385734,54.2241992,30.2055321,,,,yes,,,,,,,
341385735,54.3622649,30.4109516,,,,yes,,,,,,,
341385737,54.2150559,30.3945271,,,,yes,,,,,,,
341385738,53.2584779,29.2991798,,,,,,,,,,,
341385739,54.4347463,30.6025881,,,,yes,,,,,,,
341385740,53.9433966,29.5563717,,,,yes,,,,,,,
341385741,53.3868706,29.2511999,,,,yes,,,,,,,
341385744,55.4905596,29.9533227,,,,yes,,,,,,,
341385746,55.3168694,29.6075742,,,,yes,,,,,,,
341385748,54.5103373,30.5148016,,,,yes,,,,,,,
341385751,52.7038433,24.3780431,,,,,asphalt,,,,,,04/22
341385752,55.0381018,29.4406232,,,,yes,,,,,,,
341385754,53.5265576,29.1987159,,,,yes,,,,,,,
341385758,54.6231579,30.1329606,,,,yes,,,,,,,
341385761,53.6326814,23.735775,,,,,grass,50,05/23,,760,yahoo,
341385822,54.517373,30.9693861,,,,yes,dirt,,,,,,
341467421,-32.8177196,137.5526353,,,,,grass,,12-30,,1594,,
341467422,-32.8208934,137.5538583,,,,,,,7/25,,853,,
341474206,-32.5377993,137.693309,,,,,,,,,,,
341601010,-11.3840641,-52.4997572,,,,,unpaved,,,,,,
341606733,-11.5503562,-52.8284726,,,,,,,,,,,
341606737,-11.3972583,-52.9595334,,,,,,,,,,,
341614089,-10.9014239,-52.8659713,,,,,,,,,,,
341637982,40.2749604,-7.9747317,,,,,,,,,,,06-24
341728090,30.3043289,8.1630999,,,,,,,,,,,
341780182,28.8863158,51.4727984,,,,,sand,,فرودگاه هواپیمای سم پاش,,,,
341790906,-11.2587146,-52.0806549,,,,,,,,,,,
341845551,-11.663091,-52.8609371,,,,,dirt,,,,,,
341853032,-11.6507174,-52.7365513,,,,,asphalt,,Pista de pouso da Fazenda Santa Cruz,,,,
341855419,-11.7120132,-52.4818107,,,,,,,,,,,
341869777,-11.821108,-52.7552071,,,,,,,,,,,
341869785,-11.9159196,-52.6509953,,,,,,,,,,,
341873662,-11.963675,-52.4870326,,,,,,,,,,,
342063557,-34.2583531,142.0577469,,,,,dirt,,,,,,15/33
342063558,-34.2608435,142.0567257,,,,,dirt,,,,,,04/22
342063559,-34.2632439,142.0536856,,,,,dirt,,,,,,08/26
342091034,-12.929517,-46.9470219,,,,,,,,,,,
342095442,-10.1843267,-52.0992117,,,,,,,,,,,
342128627,63.5741067,10.7197159,yes,,,,grass,,,,,Kartverket N50,08/26
342144443,-5.4552033,148.4222935,,24,,,grass,30,,,1080,Bing;https://ourairports.com/airports/CGC/runways.html,08/26
342201017,40.5967499,-105.1443466,,,,,asphalt,18.288,,,1219.2,,16/34
342204024,-10.7736363,-53.5538384,,,,,,,,,,,
342241275,35.1405891,128.6961928,,,,,,,,,,,
342301659,-8.9103457,39.5084873,,,,,,,,,,,
342328136,50.719237,6.8499251,,136,,,grass,20,,,500,,04/22
342562984,-0.4841322,117.1573507,,,,,,45,,,,SMCAD,04/22
342607891,-33.10312,19.820816,,,private,,gravel,,,,,,06/24
342607898,-33.1119738,19.8149765,,,private,,unpaved,,,,,,
342619127,31.2774509,-94.9740287,,,,,grass,23,,,723,,17/35
342624528,28.266749,82.7563215,,,,,unpaved,,,,,,
342637255,32.3630102,62.1679513,,,,,asphalt,34,Farah Airport,,1938,,15L/33R
342639723,33.6278546,69.2373548,,,,,,,Gardez airport,,,,
342664582,32.5105846,-83.7673518,,,,,asphalt,30,18/36,,1524,,
342751682,9.5533982,-69.2374043,,,,,,,,,,,
342756749,-10.4472944,-54.168696,,,,,,,,,,,
342772742,41.2299481,-83.0306341,,,,,grass,,,,,Bing,
342772743,41.2299959,-83.0324365,,,,,grass,,,,,Bing,
342773078,41.2957275,-83.0372402,,,,,asphalt,,,,,Bing,
342776942,33.2202775,-92.811026,,,,,paved,,,,,,04/22
342776956,33.2225293,-92.8127307,,,,,paved,,,,,,13/31
342776958,33.2207275,-92.8180286,,,,,,,,,,,17/35
342783334,48.5633955,-103.9645082,,,,,grass,27,,,664,,12/30
342854878,-10.5130524,-54.6733756,,,,,ground,,,,,,
342876626,37.0834201,-76.358859,,,,,concrete,46,,,3049,,08/26
342961349,40.8155598,62.023144,,,,,,,,,,,
343014353,32.4767696,-80.7222498,,,,,paved,61,,,2439,,14/32
343014375,32.483047,-80.7172617,,,,,paved,61,,,3719,,05/23
343015769,-53.0005874,-70.8319888,,,,,,,,,,,
343051884,32.4760632,-80.7301207,,,,yes,,,,,,,
343051887,32.4756001,-80.7249388,,,,yes,,,,,,,
343169920,56.9622018,-133.9122097,,,,,asphalt,30,,,1219,,11/29
343174213,36.6986005,41.0764646,,,,,,25,,,700,,
343225732,41.034868,-76.0218485,yes,,,,grass,,,,,,
343226585,41.0344128,-76.0216034,yes,,,,gravel,,,,,,
343250336,-24.2468696,-57.7063043,,,,,,,,,,,
343291517,-10.3869479,-57.7171762,,,,,,,,,,,
343377215,54.172886,31.338382,,,,,,,,,,,
343387805,54.5871961,29.3103053,,,,,,,,,,,
343431486,-15.9133704,28.8611834,,,,,,,,,,,
343463489,40.4268428,-8.2323234,,,,,,,,,,,
343463491,40.4238254,-8.2318265,,,,,,,,,,,
343463492,40.4240215,-8.2318128,,,,,,,,,,,
343463493,40.423955,-8.2318548,,,,,,,,,,,
343463495,40.4296442,-8.2328067,,,,,,,,,,,
343463496,40.4296167,-8.2328682,,,,,,,,,,,
343532931,40.3761073,-84.2553951,,,,,grass,,,,,Bing,
343533729,40.6667033,-83.4463016,,,,,grass,,,,,Bing,
343534683,40.7422417,-83.6714406,,,,,grass,,,,,Bing,
343534876,40.7904757,-83.8292235,,,,,grass,,,,,Bing,
343535436,40.9537444,-84.274062,,,,,grass,,,,,Bing,
343535944,41.1549976,-84.2154838,,,,,grass,,,,,Bing,
343536424,41.3940088,-83.7032168,,,,,grass,,,,,Bing,
343537443,41.3359643,-83.722233,,,,,asphalt,,,,,Bing,
343537608,-10.8840802,-57.5847141,,,,,,,,,,,
343537842,41.3820256,-82.7162416,,,,,grass,,,,,Bing,
343538083,41.3570353,-82.6250869,,,,,grass,,,,,Bing,
343538126,-10.8114294,-57.6790017,,,,,,,,,,,
343539589,41.2678198,-80.9286692,,,,,asphalt,,,,,Bing,4/22
343540028,41.2011658,-80.4225666,,,,,grass,,,,,Bing,
343541090,41.2101859,-80.6816091,,,,,grass,,,,,Bing,
343541774,40.634998,-80.6562907,,,,,grass,,,,,Bing,
343542502,40.2928716,-80.782943,,,,,asphalt,,,,,Bing,
343542905,40.0568614,-80.9631866,,,,,asphalt,,,,,Bing,01/19
343543528,39.9333334,-81.1588982,,,,,grass,,,,,Bing,
343543941,39.6840409,-80.8622424,,,,,grass,,,,,Bing,
343544159,39.5567982,-81.5698494,,,,,grass,,,,,Bing,
343544379,39.654139,-81.8035181,,,,,asphalt,,,,,Bing,
343545201,39.9854594,-81.9828775,,,,,asphalt,13.716,,,891.54,Bing,03/21
343546940,40.0428936,-85.2605424,,,,,grass,30,9/27,,610,Bing,
343676119,61.7387101,-150.07254,,,,,grass,,,,,,
343689176,32.2365243,119.7186994,,,,,concrete,30,,,600,,13/31
343695455,33.6121215,-83.4604439,,,,,asphalt,,,,,,14/32
343705202,-7.8081305,37.0352544,,,,,,,,,,,
343742674,-12.7635733,-73.6529271,,713,,,asphalt,,,,970,bing,03/21
343764020,53.708945,-6.4378281,,,,,grass,,,,,,
343785093,51.3317197,-107.438161,,,,,grass,30,,,655,ourairports.com,04/22
343787778,50.8335693,-108.0697443,,,,,asphalt,23,08 / 26,,914,Bing,08 / 26 (914m x 23m asphalt)
343802216,51.1443406,-108.7678425,,,,,asphalt; treated gravel,15,,,594,,16 / 34 (594m x 15m - Asphalt)
343842385,-1.414139,120.6592584,yes,53,,,asphalt,23,,,1113,,03/21
343875922,49.9745764,36.0139511,,,,,ground,46,,,1095,,05/23
343970856,-6.9356071,33.5301843,,,,,,,,,700,bing,09/27
343970857,-6.2592992,33.6196209,,,,,,,,,,bing,
343970858,-5.6277597,32.7616912,,,,,unpaved,,Sikonge airport,,,bing,
344002187,-5.5539123,-52.6695455,,,,,,,,,,,
344080046,-12.6741711,-73.7099796,,,,,asphalt,,,,,bing,15/33
344083183,-30.1732093,135.6724927,,,,,dirt,,,,,,
344110104,66.017179,-149.0543468,,,,,,,,,,,
344112523,66.3621857,-147.4068266,,,,,dirt,,,,,,
344122970,44.6129069,11.3245037,,,,,grass,,,,450,,09/27
344123748,45.4818985,-92.9887271,,,,,,,,,,,
344141019,57.4816274,-7.3635038,,,,,asphalt,45,,,1220,,17/35
344143025,57.4765411,-7.3673531,,,,,,,,,,,
344214789,53.7714541,41.233619,,,,,ground,25,,,630,http://avialog.ru,05/23
344258859,54.4758918,40.3171739,,,,,ground,20,,,610,,13L/31R
344277643,53.9014969,42.1085889,,,,,asphalt,18,,,400,http://avialog.ru,14/32
344281178,53.6962159,-6.6539036,,,,,grass,,,,,,
344281181,53.695903,-6.6539149,,,,,grass,,,,,,
344288329,54.9590915,41.7296286,,,,,ground,25,,,470,,15/33
344290075,54.3388652,39.2716087,,,,,asphalt,18,,,400,http://avialog.ru,04/22
344295115,53.8780229,41.6509987,,,,,asphalt,18,,,405,http://avialog.ru,18/36
344296131,54.1968337,38.9829575,,,,,asphalt,23,,,400,http://avialog.ru,06/24
344305631,-27.4966432,-64.9359484,,,,,,,,,,,01/19
344382699,32.5458329,-95.6733842,,,,,asphalt,15,,,1186,,16/34
344394069,32.5608128,-83.6767026,,,,,grass,40,09/27,,863,,
344413147,-18.771798,-40.9484898,,,,,,,,,,,18 - 36
344477462,54.6963641,39.3832175,,,,,ground,,,,,,
344501356,39.7177356,118.0030842,,,,,concrete,,,,,,10/28
344511732,-0.0926404,117.4391293,,,,,paved,30,,,1372,,08/26
344547328,-31.3629224,-52.7126697,,409,,,unpaved,5m,Aeródromo da Agroindustrial Agro-Muller,,450m,,
344558320,40.6346431,-104.9911137,,,,,grass,17,,,823,,18/36
344649940,1.1024073,121.4135352,,,,,,,,,,,
344734388,-23.067896,149.7183617,,,,,,,,,,,
344755036,59.4095615,-108.856316,,,,,gravel,,,,,,
344756951,59.3346335,-107.1823122,,,,,paved,,,,,,10/28
344830286,48.859688,-106.4163752,,,,,grass,30,,,474,,4/22
344830298,48.8608996,-106.4163688,,,,,grass,46,,,815,,16/34
344830387,52.7022938,-7.7053918,,,,,grass,6,,,355,,02/20
344896516,30.5692382,-6.7714902,,,,,ground,,,,,,
344896517,30.5683276,-6.7671421,,,,,ground,,,,,,
344919582,-17.4555002,138.3494134,,,,,,,,,,,
344920307,41.7774651,-82.6741522,,,,,gravel,4.5,,,644,,01/19
344923094,40.6885658,-104.8628614,,,private,,dirt,18,10/28,,853,,
344925167,40.6793103,-105.1392689,,,,,dirt,15,1/19,,671,,
344925168,40.6816099,-105.1347461,,,,,dirt,15,8/26,,488,,
345079375,-6.7192622,32.0621649,,,,,,,,,,Bing,
345084570,40.5207871,-104.9666985,,,,,dirt,12,,,640,,11/19
345102964,-23.0777,-47.0132888,,,,,,,,,,,
345120605,41.1984706,-83.7026824,,,,,grass,,,,,Bing,
345121966,41.2163786,-83.5576666,,,,,grass,,,,,Bing,
345128947,35.6083103,-121.1102634,,,private,,grass,20,,,549,Bing,01/19
345133748,8.456513,-78.9341981,,,,,asphalt,,,,580,,02/20
345210471,-8.5279573,39.5069047,,,,,asphalt,23,,,900,Mapbox,16/34
345248178,43.7841031,26.5051052,,,,,,,,,,,
345287444,50.3659728,7.3206201,,182,,,grass,30,,,690,bing,07/25
345293479,33.7143886,-96.676298,,,,,,,,,,,18R/36L
345298543,39.5388022,127.2883492,,,,,,,,,,,
345308602,58.4265501,84.8937923,,,,,,,,,,,
345338237,53.3383949,34.2342472,,158,,,ground,60,,,722,,08R/26L
345387062,11.6837563,-3.4513957,,,,,,,,,,,
345405674,38.3816792,-7.5517653,,,,,,,Herdade do Esporão,,,,01-19
345464498,16.9589847,105.9813755,,,,,,,05/23,,,,
345475711,-18.7703918,25.2457619,,,,,grass,20,,,998,,08/26
345477227,48.9536308,10.3236626,,515,,,grass,,,,300,,09/27
345483644,55.759678,93.7695703,,,,,,,,,,,
345485109,38.2518129,125.9638968,yes,,,,,,,,,,
345485324,38.5944642,126.5265233,yes,,,,,,,,,,
345486907,38.7323641,126.659819,yes,,,,,,,,,,
345486910,38.7194975,126.720934,yes,,,,,,,,,,
345602376,32.6158809,-116.1655405,,,,,,18,,,781,,7/25
345615422,-33.3651042,-63.7250345,,,,,,,,,,,18/36
345632865,48.5528713,35.0161571,,,,,ground,60,,,600,,12/30
345641706,33.6205664,-112.468837,,,,,asphalt,,X / X,,,,X / X
345697654,10.3830781,-3.1644863,yes,,,,compacted,,,,,,06/24
345734196,27.838231,83.5426686,,,,,,,,,,,
345734197,27.8380425,83.5427665,,,,,,,,,,,
345741053,-33.9840162,19.1852059,,,,,gravel,,,,,,
345767539,-33.5623323,-62.8689684,,,,,,,,,,,01/19
345773656,28.5440875,-96.1209142,,,,,paved,,,,,,9/27
345788941,-14.995849,-59.9456267,yes,,,,gravel,20,,,1200,,
345791958,21.7036062,-78.4612538,,,,,,,,,,,
345807804,-20.2359372,-48.6509389,,,,,gravel,40,,,1300,,10/28
345807805,-20.25784,-48.7885491,,,,,asphalt,23,,,1500,,18/36
345813242,34.2924908,-108.3133437,,,,,,,,,,,
345813243,34.2926896,-108.3131782,,,,,,,,,,,
345873319,46.5533901,41.060251,,112,,,asphalt,18,,,425,,09/27
346028256,58.0999389,6.6139024,,,yes,,paved,,,,,,
346097636,30.3012512,-105.9398186,,,,,unpaved,,,,,,
346110899,30.196541,-83.3116604,,,,,asphalt,18,,,914,,9/27
346124554,20.1522731,-96.9458674,,,,,,,,,,,
346125651,1.4380663,30.0296427,,,,,unpaved,,Nyankunde Airfield,,,,
346295439,-18.1250228,139.9559274,,,,,,,,,,,
346437893,-31.9779799,149.7952662,,,,,,,,,,,
346437902,-31.9792267,149.795631,,,,,,,,,,,
346507224,39.1068799,117.4368544,,,,,,,,,,Bing,15H/33H
346638256,35.1951732,77.212348,,,,,,50m,Siachen Airforce Base,,450m,,
346638258,35.1952057,77.2123461,,,,,,,,,,,
346638865,51.2045851,33.8876377,,,,,asphalt,20,,,590,,12/30
346703865,45.3587766,39.3808242,,,,,,,,,,Bing,
346761990,45.8773327,133.7339763,,90,,,unpaved,,,,,,06/24
346887000,11.149312,98.7361925,,,,,concrete,,,,,,17/35
346940699,23.0335306,87.3557059,,,,,,,,,,,
346967688,-32.3692655,-53.6354563,,,,,dirt,,,,,,
346967696,-32.5230698,-53.0738901,,,,,dirt,,,,,,
346967705,-32.329228,-52.8535169,,,,,dirt,,,,,,
346967712,-32.4003479,-52.8849056,,,,,dirt,,,,,,
346968450,-19.3291044,24.8413715,,,,,grass,18,,,998,,15/33
346975548,-12.2894221,-70.8902549,,,,,grass,,,,,bing,03/21
346982148,32.9311348,69.1531578,,,,,,,,,,,
347003272,-31.4135776,-62.1332661,,,,,,,,,,,18/36
347301127,27.9879113,84.2927856,,,,,,,,,,,
347361666,-19.5084473,25.0779856,,,,,gravel,20,,,1191,,11/29
347401175,-28.6055286,-50.4513381,,,,,dirt,,,,,,
347409155,-12.139627,142.6142815,,,,,,,Bramwell Station,,,,
347411854,-12.6368291,143.0410928,,,,,,,,,,,
347552903,47.1833736,7.090859,,,,,grass,,06/24,,,,
347572064,43.3025437,-2.927631,,,,,asphalt,45,,,1910,,10/28
347572066,43.3020066,-2.9131004,,,,,asphalt,45,,,2540/2600,,12/30
347593749,-21.8006858,117.5909505,,,,,,,,,,,
347636307,-24.0612264,30.8342954,,,,,asphalt,,,,858,,07/25
347650965,-6.0714313,142.8786805,,,,,,,,,,Maxar,16/34
347661944,37.0618097,69.4873267,,,,,,,,,,,
347705590,35.0689797,-97.3846627,,,private,,,,,,,,
347705631,34.7076424,-97.2241584,,,,,,,,,,,17/35
347705648,33.7758205,-97.1309045,,,,,,,,,,,36/18
347710536,-38.1458648,-65.9247216,,,,,grass,,,,915,,06/24
347710537,-38.1466043,-65.9236824,,,,,grass,,,,810,,01/19
347711139,44.7797286,8.7874596,,185,,,grass,30,,,925,,18/36
347776650,33.3634879,69.9567151,,,,,asphalt,27,,,1219,,09L/27R
348025996,39.9717279,-84.5411603,,,,,grass,,,,,Bing,
348046367,51.2211583,9.447754,,,,,grass,,,,,,
348063350,35.3415929,-79.4372094,,,,,asphalt,11,,,774,,13/31
348065796,55.2063558,39.4181748,,,,,asphalt,19,,,404,UAV,06/24
348069828,47.2158197,-93.5097599,,,,,grass,,,,,,10/28
348171630,51.91223,32.9858372,,,,,asphalt,18,,,475,,05/23
348338731,35.8264754,-90.5491938,,,,,grass,,,,,,
348344173,52.5123009,-2.879465,,,,,grass,,,,,,36L/18R
348344174,52.5143516,-2.8756372,,,,,grass,,,,,,
348344175,52.5120936,-2.8787969,,,,,grass,,,,,,36R/18L
348380045,-33.7831789,25.383118,,,,,unpaved,25,,,1054,,16L/34R
348380402,-33.7851986,25.3843644,,,,,grass,25,,,1028,,08R/26L
348383337,32.119949,-110.7628007,,,,,,,X / X,,,,X / X
348395832,45.2149167,37.7440653,,,,,asphalt,,,,420,,
348438047,35.3716097,-90.7539223,,,,,grass,91,,,1105,,07/25
348485034,-10.7013831,22.1603304,,,,,asphalt,,,,,,16/34
348722980,48.1742851,33.2800239,,,,,asphalt,20,,,400,,17/35
348722981,48.1791836,33.3530648,,,,,asphalt,,,,,,
348722985,48.2839546,33.4488525,,,,,concrete,18,,,401,,06/24
349042691,52.9411888,0.9666967,,,,,,,Langham Airfield,,,,
349201795,-24.6288174,-50.4650891,,,,,grass,20,,,1000,,
349352966,-37.4777378,144.7218522,,,,,paved,,,,,unknown;website,20
349370024,43.618411,-84.298184,,,,,grass,,,,,Bing Imagery,
349378223,43.6220961,-84.7422359,,229,,,grass,160',,,2502',https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=kmop,05/23
349378224,43.6214356,-84.7348865,,230,,,asphalt,100',,,5000',https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=kmop,09/27
349395014,39.5265409,-111.4761529,,,,,,,,,1293,,
349397406,39.3314564,-111.6126292,,,,,asphalt,23,,,1397,,3/21
349424788,31.4018651,-84.3200906,,,,,,,,,,,
349462656,43.5481464,-109.6892094,,,,,asphalt,23,,,2042,,11/29
349577669,38.2073102,-7.4154126,,,,,,,,,,,
349587523,38.1634411,-7.727972,,,,,,,Monte Cortes de Cima,,,,
349595512,57.6467593,39.756799,yes,,,,,,Малая взлетная полоса для авиамоделей,,,,
349861547,54.4607356,-0.7439768,,,,,grass,,,,,Bing,
349883909,41.190839,-83.3930773,,,,,asphalt,,,,,Bing,
349884276,41.2154546,-83.8703481,,,,,grass,,,,,Bing,
349896339,4.5647095,-71.3373236,,,,,asphalt,,,,1200,bing,04/22
349897964,-13.6933812,-49.0061847,yes,,,,,,,,,,
350015122,6.1391148,-68.7779163,,,,,,,,,,bing,
350145999,5.4776307,-70.4211819,,,,,asphalt,,,,1750,bing,
350150366,5.1308492,-70.8682133,,,,,,,,,,bing,
350197148,-25.8018965,-64.930425,,,,,ground,,,,,,
350205096,7.6983467,30.0748224,,,,,,,,,,Mapbox,
350287298,43.2364916,27.0456368,,,,,,,,,,,
350294433,42.1554851,14.6992613,,62,,,grass,,Associazione Sportiva Volo Vasto,,,,17/35
350344149,5.1383973,-70.8614795,,,,,,,,,,bing,
350355940,-1.6694607,114.8993276,,,,,,,,,,,
350359950,69.0156549,33.2917942,,,,,concrete,,,,,,15/33
350360403,5.5239167,-68.6868013,,,,,,,Marandua,,,bing,
350362911,3.4906648,-69.8100615,,,,,asphalt,12 m,,,900,bing,
350374656,38.8256309,-85.4321779,,,,,concrete,,X / X,,,,X / X
350374657,38.8223519,-85.4338371,,,,,concrete,,X / X,,,,X / X
350374658,38.8269912,-85.4372125,,,,,concrete,,X / X,,,,X / X
350374659,38.8261476,-85.4346204,,,,,concrete,,X / X,,,,X / X
350392049,44.9877817,-91.3295267,,,,,,,,,,,
350394240,63.567864,126.5127545,,,,,ground,50,Кобяй,,600,,
350398930,47.9159233,31.3364964,,,,,,,07/25,,,,
350410417,42.0938562,13.0421982,,580,,,grass,,,,,,17/35
350420781,42.1095399,13.841937,,360,,,compacted,,,,,,14/32
350422917,41.8791956,14.010333,,1250,,,grass,,,,,,12/30
350473820,44.8468982,-89.801468,,,,,,,,,,,
350504296,44.6442524,-93.7008116,,800 ft,,,grass,23,09/27,,762,,09-27
350505226,44.6839138,-93.6369816,,855 ft,,,grass,30,,,610,,SW-NE
350505227,44.6855137,-93.6363698,,855,,,grass,30,W-E,,427,,
350505228,44.6839696,-93.6383532,,855 ft,,,grass,30,,,427,,N-S
350506650,42.3006182,13.5187927,,571,,,grass,,,,,,11/29
350512971,42.696259,13.9169789,,66,,,grass,,,,,,18/36
350515028,-34.3463189,-64.9057021,,,,,grass,,,,,,01/19
350515029,-34.3434181,-64.9011756,,,,,grass,,,,,,09/27
350515030,-34.3565512,-64.9013399,,,,,grass,,,,,,09/27
350526455,42.8062733,13.7848675,,145,,,grass,,,,,,10/28
350532460,40.5617296,15.7598979,,2625 (800),,,grass,,,,,,07/25d
350534274,40.3998663,16.6370092,,,,,grass,,,,,,03/21
350538172,41.9113073,15.8109411,,16 (5),,,grass,,,,,,14d/32
350541152,40.8222013,17.2858245,,,,,,,,,,,09d/27
350541652,40.0161986,18.0237431,,,,,compacted,,,,,,18/36
350542155,41.34459,15.5265741,,,,,grass,,Club Fly & go,,,,14/32
